name;address;sector
Apotek Trunojoyo;Jalan Trunojoyo 3560264 Kota Surabaya;Chemists
Dharma Karya Makmur Sentosa;Jalan Jemur Andayani 5060236 Kota Surabaya;Chemists
Bali Cakra Kusuma;Jl. Tukad Banyusari XI 180225 Dompu  - Bali;Chemists
Capita Medica Farma;Jalan Kyai Haji Agus Salim 339112 Kota Padang;Chemists
Apotek Mustika Jaya II;Jalan Kyai Haji Mas Mansyur 24660162 Kota Surabaya;Chemists
Shell Waru;Jalan Raya Waru 161256 Klaten  - Kabupaten;Chemists
Sumber Tanushu;Jalan Cihanjuang 2840512 Kota Cimahi;Chemists
Unitama Multikarya Perkasa;Komp. Rukan Mangga Dua Elok 110730 Jakarta;Chemists
Prima Medika Ozora;Jl. Raya Pahlawan 1712330 Jakarta;Chemists
Klinik Murni Elok;- C Jl. Andalas 7425157 Kota Padang;Chemists
Apotek Pondok Kelapa;Jalan Pondok Kelapa 6 A 813450 Jakarta;Chemists
Medika Loka Balikpapan;Jalan MT Haryono 76115 Balikpapan;Chemists
Apotek Agung Farma;I Jl. Pandegiling 17760111 Kota Surabaya;Chemists
Apotek Mangkubumen;Jalan Dr Sutomo 2557141 Surakarta;Chemists
Klinik Kimia Farma 199;Jalan Jenderal Urip Sumoharjo 3212840 Jakarta Timur  - Makasar;Chemists
Dasa Esa Farma;Jalan Kelud 7860221 Kota Surabaya;Chemists
Apotek AA;Jl. K.L Yos Sudarso 20520216 Obi Timur  - Sum;Chemists
Klinik Telaga Sari;Jalan Syech Quro Lemah Abang 41372 Klaten  - Kabupaten;Chemists
Apotek Karisma Utama;Jalan Raya Pasar Minggu 812510 Jakarta;Chemists
Apotek Sidodadi;Jl Rungkut Lor Rl V J-15 1560293 Kota Surabaya;Chemists
Apotek Vita Gading;Jalan Boulevard Barat 2314240 Jakarta;Chemists
Farida Sehat;Jalan A 9913940 Jakarta Timur  - Makasar;Chemists
Enggal Waras Toko;Jalan RE Martadinata 1253213 Cilacap  - Tambakreja;Chemists
Lesoshoppe Indonesia Etika;Rukan Hexa Green Kalimalang 17510 Kota Bekasi;Chemists
Wei Kang Medical;Jalan Beringin 1 256125 Kota Magelang;Chemists
Belibis Muda Perkasa;Jalan Rambutan 1 1630163 Palangkaraya  - Palangka;Chemists
Pusaka Buana Utama;Jalan Mampang Prapatan 4 9812790 Jakarta;Chemists
Sulfatama Kencana;Jalan Teluk Kumai Barat 6860165 Kota Surabaya;Chemists
Nutrimax Prima Perkasa;Jalan Williem Iskandar 5520221 Obi Timur  - Sum;Chemists
Apotek Pacar Keling;Jl. Pacar Keling RW. 160222 Kota Surabaya;Chemists
Dwi Tunggal Pharma Mandiri;Jl. Letda Sujono 20226 Komp. Aksara Baru Blok G/316;Chemists
Junger Farma Distribusi;Jl. Murai I Blk. H 6120111 Comp. Tomang Elok;Chemists
Panca Usaha Makmur Abadi;Jl. Yos Sudarso 650175 Arteri Utara;Chemists
Doxa Manggalya Utama;Jalan Rumah Sakit Fatmawati 1412440 Jakarta;Chemists
Cahaya Prima Sentosa Abadi;Wisma 77 Bld 19Th Floor 11410 Jakarta;Chemists
Apotek Panasea;Jalan Kenari 8955165 Kota Yogyakarta;Chemists
Apotek Sejati Farma;Jalan Rapih 10713640 Jakarta Timur  - Makasar;Chemists
Apotek Kimia Farma5;Jalan Cikini Raya 12110310 Jakarta;Chemists
Apotek Waluya Farma;Jalan Arcamanik Endah 7540293 Kota Bandung;Chemists
Laboratorium Klinik Bio Prima;Jl. Jimbaran Blk B Lb1 1111840 Jakarta;Chemists
Apotek Kimia Farma;Jalan Kapten Ahmad Rivai 138430136 Kota Palembang;Chemists
Apotik Wahyu Farma;Jalan MT Haryono 57139 Surakarta;Chemists
Apotek Cahaya Farma;Jalan Gemblongan 6460174 Kota Surabaya;Chemists
Klinik Anugrah Berkoh;Jl. Jend. Sudirman 7953176 Klaten  - Kabupaten;Chemists
Apotek Baldes;Jalan Bali 457412 Klaten  - Kabupaten;Chemists
Teguhsindo Lestaritama;Jalan Raya Kebayoran Lama 55712220 Jakarta;Chemists
Apotek Sido Waras;Jalan Rungkut Kidul 2 1860293 Kota Surabaya;Chemists
Sarana Prima Internasional;Jl. Pakubuwono Vi 6 Jakarta;Chemists
Colibri Indonesia Persada;Jalan Candi Mutiara Raya 6950148 Kota Semarang;Chemists
Kartika Sari Apotik;Jl. Gajah Mada 4329453 Klaten  - Kabupaten;Chemists
Mersifarma Tirmaku Mercusana;Jalan Karya Barat 565122 Kota Malang;Chemists
Apotek Atrika;ITC Kuningan 12940 Jakarta;Chemists
Apotek Super;Jalan Kedung Cowek 5860134 Kota Surabaya;Chemists
Apotek Cininta;Jl. Lampersari 5750111 Klaten  - Kabupaten;Chemists
Apotek Baya Husada;Jalan Merapi 457422 Klaten  - Kabupaten;Chemists
Apotek Citra Mandiri Cipta;Citra Garden Iii - 11840 Jakarta;Chemists
Apotek Kimia Farma273;Jalan Basuki Rahmat 2275111 Kota Samarinda;Chemists
Apotek Vita Farma;Jalan Pasir Haji 17140123 Kota Bandung;Chemists
Buchi Indonesia;German Centre Suite 15321 Kota Tangerang;Chemists
Indovetraco Makmur Abadi;Maspion 1814420 Jakarta;Chemists
Simponi Sigmanera;Jl. Cipaku I 512170 Jakarta;Chemists
Apotek Asia;Jalan Mangkunegara 148630154 Kota Palembang;Chemists
Klinik Cigading Medika;Jalan Raya Anyer 742441 Kota Cilegon;Chemists
Apotek Kimia Farma477;Jalan Kubu 78116 Kota Pontianak;Chemists
Citrakarya Polamandiri;Jalan Gunung Raya 1815411 Kota Tangerang Selatan;Chemists
Apotek Bhineka Husada;Jalan Pondok Cabe Raya 15418 Kota Tangerang Selatan;Chemists
Apotek Palasari;Jl. Prabu Gesan Ulun 5545312 Klaten  - Kabupaten;Chemists
Klinik Kimia Farma (Cipacing);Jl. Raya Cipacing 2145373 Klaten  - Kabupaten;Chemists
Apotek Galenis;A Jl. Tuparev 34241372 Klaten  - Kabupaten;Chemists
Nur Dwi Usaha;JL. Medokan Baru Iii/11 1160119 Kota Surabaya;Chemists
Apotek Simpang Puri;Komplek BTN Kembangan Utara 112811610 Jakarta;Chemists
Mutual Medica;Ruko Bukit Panorama 50274 Kota Semarang;Chemists
Alida Perintis Jaya;Jalan Babakan Tarogong 11040232 Kota Bandung;Chemists
Apotek Nusukan;Jalan Adi Sumarmo 2857135 Surakarta;Chemists
Lo Ban Teng Toko;Jalan Tanjung Duren 7411470 Jakarta;Chemists
Sinar Waras Toko;Jalan Pungkur 6340252 Kota Bandung;Chemists
Apotek Kimia Farma Slipi;Jl. Letjen S Parman 11410 Jakarta;Chemists
Adicon Dharma Jaya;Jl. Dipati Ukur 1940132 Kota Bandung;Chemists
Apotek Safa;Jalan Bukit Duri Tanjakan 6812840 Jakarta;Chemists
Darma Putra Lestari;Jalan Perintis Kemerdekaan 53850269 Kota Semarang;Chemists
Optik Kimia Farma;Jalan Matraman 5510310 Jakarta;ChemistsOpticians (Retail)
Apotek Cideng;Jalan Cideng Barat 10010150 Jakarta;ChemistsOpticians (Retail)
Providen Mitratara;Komplek Mutiara Taman Palem 5011730 Jakarta;ChemistsOpticians (Retail)
Yarindo Farmatama;Dinar Building 410430 Jakarta;ChemistsOpticians (Retail)
Sumber Usaha Kencana Agung;Jalan Sisingamangaraja 620147 Obi Timur  - Sum;ChemistsOpticians (Retail)
Rumah Sakit Arisanti;Jl. Raya Mas Ubud Gianyar 80571 Klaten  - Kabupaten;ChemistsOpticians (Retail)
Apotek Tomang Raya;Jalan Tomang Raya 2511440 Jakarta;ChemistsOpticians (Retail)
Apotek Husada Bima Perkasa;Jl. Laksada Adisucipto 655162 Kota Yogyakarta;ChemistsOpticians (Retail)
Indo Tangkas Progress;Jalan Doktor Setia Budi 115418 Kota Tangerang Selatan;ChemistsOpticians (Retail)
Cs2 Pola Sehat;Jalan Raya Serang 8015710 Kota Banda Aceh;ChemistsOpticians (Retail)
Merck Sharp Dohme Pharma;Jl. Pandaan M 4867111 Kota Pasuruan;ChemistsOpticians (Retail)
Apotek Kimia Farma Perumnas Cirebon;Jalan Terusan Ciremai 27545144 Kota Cirebon;ChemistsOpticians (Retail)
Sumber Alat Kesehatan;Jalan Kebun Sari 1728288 Kota Pekanbaru;ChemistsOpticians (Retail)
Safeta Rianda;Jalan Karya Baru 620124 Medan Helvetia  - Helvetia Timur;ChemistsOpticians (Retail)
Asindotek Putra Mandiri;Jalan Wonosari Kidul 16860242 Kota Surabaya;ChemistsOpticians (Retail)
Klinik Surya Husadha Dalung;Jl. Padang Luwih 14380353 Klaten  - Kabupaten;ChemistsOpticians (Retail)
Apotek Miranti;Jalan Pandanaran 37357461 Klaten  - Kabupaten;ChemistsOpticians (Retail)
Jamu Iboe Jaya;Jl. Raya Trosobo 2061257 Klaten  - Kabupaten;ChemistsOpticians (Retail)
Klinik Kimia Farma 299;Jalan Raden Mattaher 4036143 Kota Jambi;ChemistsOpticians (Retail)
Klinik Paten;Jl. Tuparev 10141372 Klaten  - Kabupaten;ChemistsOpticians (Retail)
Cendo Pratama Farma;Jalan Dewi Sartika 6240251 Kota Bandung;Chemists
Iboe Jaya Toko;Jalan Ngaglik 360273 Kota Surabaya;Chemists
Indonesian Drug House;Jalan Kyai Haji Wahid Hasyim 6410340 Jakarta;Chemists
Pesona Widya Agung;Jalan Pucang Adi 5960282 Kota Surabaya;Chemists
Soho Industri Pharmasi;Jalan Ipda Tut Harsono 5155225 Kota Yogyakarta;Chemists
Karya Jaya Makmur;Jalan Raya Gading Pantai 60122 Kota Surabaya;Chemists
Apotek Setiabudi;Jalan Doktor Setiabudi 17040141 Kota Bandung;Chemists
Apotek Harmoni;Jl. Jend. Sudirman C2 16076127 Balikpapan;Chemists
Apotek Daerah;Jl. Jend. Sudirman 2254118 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma;Jl. Poris Indah 315720 Klaten  - Kabupaten;Chemists
Apotek Waled;Jalan Pasar 4845154 Klaten  - Kabupaten;Chemists
Apotek Mutiara Farma;Jalan Taman Mutiara 1 40524 Kota Cimahi;Chemists
Sang Naga Berlian;JL Tanah Manisan 1913340 Jakarta;Chemists
Hasil Haluan Toko;Jalan Riau 3120231 Medan Timur  - Gang Buntu;Chemists
Tamstek;Jalan Lubuk Pakam - Batang Kuis 320362 Kabupaten Deli Serdang;Chemists
Pharmasi Resik;Jl. Yudanegara 1246121 Klaten  - Kabupaten;Chemists
Sukolilo Surya Indah;Jalan Arief Rahman Hakim 15060117 Kota Surabaya;Chemists
Surya Dinamika Pratama;Jl. Palem Timur Md 61256 Klaten  - Kabupaten;Chemists
Summa PROSPERI;Jl. Bukit Raya Rukan Bukit Sari 650126 Central Java;Chemists
Apotek Kimia Farma Pilar Mas;Jalan Ki Hajar Dewantara 17530 Ruko Pilar Mas No. 10-11 Cikarang Utara;Chemists
Saudara Sejati;Jalan Stasiun Timur 4643145 Kota Sukabumi;Chemists
Apotek Chris Kencana;Jl Kencanasari Brt I A-4 460225 Kota Surabaya;Chemists
Apotek Jelita;Jalan Mochammad Ramdhan 7340252 Kota Bandung;Chemists
Biochem Technology;Jalan Sulawesi 3660246 Kota Surabaya;Chemists
Trimitra Sukses Farma;Jalan Doktor Muhammad Isa 57930111 Kota Palembang;Chemists
Arian Eka Catra;Jalan Bintaro Permai 15224 Kota Tangerang Selatan;Chemists
Agro Abadi;Jalan Cendana 1778112 Kota Pontianak;Chemists
Irma Mitra Farma;Jl Barata Jaya Xix 4860284 Kota Surabaya;Chemists
Standart;Jalan Kranggan 7360173 Kota Surabaya;Chemists
Restu Medika Apotek;Jl. Pulau Komodo 680111 Dompu  - Bali;Chemists
Rapedian Nusantara;Jalan Kalibokor Selatan 3360116 Kota Surabaya;Chemists
Q Laboratorium Klinik;Jalan MH Thamrin 1220234 Medan Timur  - Sidodadi;Chemists
Patra Mas Sejahtera;Jalan Imogiri Barat 755153 Kota Yogyakarta;Chemists
Sumber Giat Utama Farma;Jalan Tumapel 320112 Obi Timur  - Sum;Chemists
Nusantara Bina Diagnostika;Jalan Cirendeu Raya 15411 Kota Tangerang Selatan;Chemists
Apotek Mustika;Jalan Pungkur 8240252 Klaten  - Kabupaten;Chemists
Klinik Kimia Farma M.Yamin 525;Jl. Prof. Muhammad Yamin 778361 Klaten  - Kabupaten;Chemists
Ikadana;Jl Tegalsari Ngawonggo 57465 Klaten  - Kabupaten;Chemists
Apotek Gama;Jl. Gajah Mada 14761261 Klaten  - Kabupaten;Chemists
Asyera Mitrasari Utama;Jl. Semarang Indah 650114 Klaten  - Kabupaten;Chemists
Apotek Graha Gading;Jl Otto Iskandardinata Ruko Prima Ciputat 15419 Kota Tangerang Selatan;Chemists
Perintis Pelayanan Paripurna;Lg Floor 860271 Kota Surabaya;Chemists
Surapati Apotek;Jl. Surapati 2340619 Klaten  - Kabupaten;Chemists
Sumatera Asri Tama;Jalan Tanjung Morawa - Batang Kuis 1620362 Obi Timur  - Sum;Chemists
Samie Sahari;Gang 1 910240 Jakarta;Chemists
Delta Medika Persada;Jalan Cemara 10230 Jakarta;Chemists
PT.Crystal Anugerah Abadi;Green Sedayu Bizpark 1811840 Jakarta;Chemists
Prodia Widyahusada;Jalan Ronggowarsito 14357131 Surakarta;Chemists
Nudira Sumber Daya Indonesia;Ruko Braja Mustika 1216111 West Java;Chemists
Mazta Farma;Green Sedayu Biz Park DM 1811840 Jakarta;Chemists
Insan Makmur Sejahtera Magetan;Desa Ringinagung 63311 Klaten  - Kabupaten;Chemists
Harvest Ariake Indonesia;Jababeka Innovation Center 17530 Kota Bekasi;Chemists
Klinik Kimia Farma 169;Jl. Raja Alihadi 329125 Kota Tanjung Pinang;Chemists
Someda;Rukan Sentra Niaga 11750 Jakarta;Chemists
Perintis Pelayanan Paripurna;Jalan Gajah Mada 1910130 Jakarta;Chemists
Laboratorium Laborat Prodia Ko;Jalan Ahmad Yani 3656112 Kota Magelang;Chemists
Essentials Bali;Jalan Umalas 2 6480361 Dompu  - Bali;Chemists
Waskita Karya (Persero);Ruko Permata 555111 Kota Yogyakarta;Chemists
Promedrahardjo Farmasi Industri;Jalan Haji Ten 1 5213220 Jakarta;Chemists
Universal Gloves;Jalan Pertahanan 1720361 Kabupaten Deli Serdang;Chemists
Global Haditech;Jl. Musholah Al-Ikhsan 817412 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Kasa Husada Wira Jatim;Jalan Kalimas Barat 1760163 Kota Surabaya;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Klinik Kimia Farma 62;Jl. Gajah Mada 17168162 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Unitama Analitika Perkasa;C Jl. Garuda 3110610 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Anugrah Argon Medica (Aam);Jalan AKBP Cak Agus 653430114 Kota Palembang;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Adhi Mas Raya;Jalan Kyai Haji Hasyim Ashari 4810140 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Nipro Indonesia Jaya;Kawasan Industri Surya Cipta 41361 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Namsiang Indonesia;Green Sedayu Bizpark 1811840 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Selamat Farma Apotek;Jalan Buah Batu 22040264 Kota Bandung;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Enseval Putera Megatrading;Jalan By Pass 1025155 Kota Padang;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Rina Indonesia;Building 4610160 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Mestika Aceh Semesta;Jalan Teuku Umar 623233 Kota Banda Aceh;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Anugrah Mandiri Pharma;A1 Jl. Soak Permai 30961 Kota Palembang;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Budi Kartini Laboratorium;Jl. Ham Effendi 13446322 Banjar;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Megaguna Gandasemesta;Jl. Jembatan Tiga Barat 14450 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Berkat Saintifindo;Jalan Gunung Krakatau 1020239 Medan Timur  - Pulo Brayan Darat 2;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Bioderma;Multika Building 12790 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Pil Kita;Jl. A. Yani Slawi 15752412 Kota Tegal;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Apotek Sehat Jaya;Jalan Parang Klitik 15657411 Klaten  - Kabupaten;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Nabelin Indonesia;Wisma Nusantara 5910350 Jakarta;Sales, Rental And Repair Of Surgical Medical Instruments And Equipment
Kimia Farma Apotek;Jl. Prof. Dr. Soepomo 4512860 Jakarta;Chemists
Semper Medical Center;Jl. Kesemek 514130 Jakarta;Chemists
Apotek Kimia Farma207;Jalan Parangtritis 13055143 Kota Yogyakarta;Chemists
Promedika Mitra Utama;Jl. Kadrie Oening No.56a, Air Hitam, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75124 5675124 Samarinda;Chemists
Green Vit International;Jalan Meruya Ilir 8811620 Jakarta;Chemists
Golden Coral Corporindo;Jalan Raya Sepatan 815520 Kasemen  - Banten;Chemists
Cellsafe International;Jalan Marina Indah 14470 Jakarta;Chemists
Magalarva;Perkantoran Tiara Buncit 912760 Jakarta;Chemists
Shiseido Cosmetics Indonesia;Casablanca Office Tower 12870 Jakarta;Chemists
Medika Niaga Solusindo;Green Office Park 15345 Jakarta;Chemists
Mediabetea;Jl. Kapuk Kamal 11730 Jakarta;Chemists
Apotek Zeta;Jl Laks Muda Nurtanio 6540183 Kota Bandung;Chemists
Visi Trading Distribusi;Jalan Pangeran Jayakarta 2411110 Jakarta;Chemists
Renalmed Tiara Utama;Enseval Building 1013920 Jakarta;Chemists
Kimia Farma;Jalan Buah Batu 25940264 Kota Bandung;Chemists
B Braun Medical Indonesia;Palma One Building 412950 Jakarta;Chemists
Irma Laboratorium;Jl. Mayjen. D.I. Panjaitan 4067254 Klaten  - Kabupaten;Chemists
Alkeslab Primatama;JL. Minang Kabau 612850 Jakarta;Chemists
Tritunggal Sinarjaya;Jl. Sunter Paradise Iii 14350 Jakarta;Chemists
Prima Kreasi;Jalan Imam 2520125 Medan Helvetia  - Tanjung Gusta;Chemists
Apotek Kimia Farma;Jl. Rancabolang 6940619 Klaten  - Kabupaten;Chemists
Medtronic Indonesia;Gandaria 12190 Jakarta;Chemists
Sumber Aneka Karya Abadi;Jalan Batu Ceper 210130 Jakarta;Chemists
Agung Pharmindo Indonesia;Jalan Tanjung Raya 2 10178233 Kota Pontianak;Chemists
Apotek Kimia Farma Lapangan Tembak Cibubur;Jalan Lawu 113720 Jakarta;Chemists
Rajawali Nusindo;Rumah Dinas 2155181 Klaten  - Kabupaten;Chemists
Sandana;Jalan Kedung Baruk 2560298 Kota Surabaya;Chemists
Dinamika Rifqy Medika;B Jl. Pasir Kaliki 23940117 Kota Bandung;Chemists
Lab Klinik Semangat;Jalan Veteran 420627 Kota Tebing Tinggi;Chemists
Apotek Kimia Farma 161 Setui;Jl. Teuku Umar Setui 23243 Kota Banda Aceh;Chemists
Karunia Makmur Selaras;1151  Jakarta;Chemists
Lab Klinik Prodia;Jalan Sisingamangaraja 12522521 Kota Sibolga;Chemists
Hensan Bersama Sukses;Business Park Tangerang City 115118 Klaten  - Kabupaten;Chemists
Klinik Kimia Farma 18;Jalan Pemuda 13557455 Klaten  - Kabupaten;Chemists
CCIC Jakarta;Jalan Perancis 6815125 Kasemen  - Banten;Chemists
Sinergi Dinamika Teknologi;Jalan Raya Karanggan 9216810 Gn.Putri Citeurep;Chemists
Asri Karya Abadi;C Jl. Dewi Sartika 29213630 Jakarta;Chemists
Apotek Gambiran;Jl. Erlangga 2659253 Klaten  - Kabupaten;Chemists
Alami Herbal Surabaya;Jalan Dukuh Gang 5 160223 Surabaya;Chemists
Octa Prima Lestari;Jalan Matraman Raya 14813150 Jakarta;Chemists
Apotek Kimia Farma Wates;Jalan Raya Wates 455651 Kota Yogyakarta;Drugs
Sinar Panca Medika;Jl. Malibu Raya J/57 5711730 Jakarta;Drugs
Tugu Andalan Mandiri;Griya Indah II G.189 G/DK II 18955182 Klaten  - Kabupaten;Drugs
Kairos Tritunggal;Jalan Bekasi Raya 2513960 Jakarta;Drugs
Colgate Palmolive Indonesia;Menara Palma 12950 Jakarta;Drugs
Toko Cincin Lima;Jalan Pejanggik 2183239 Kota Mataram;Drugs
Apotek Kimia Farma Cahaya Amalia;Jalan Kyai Haji Muchtar Tabrani 317124 Summarecon Bekasi;Drugs
Bestari Jaya Permai;Jl. Rawasari 5 Kota Tanjung Pinang;Drugs
Cmsi;Kawasan Industri Jababeka I 17530 Klaten  - Kabupaten;Drugs
Lab Prodia Kampung Melayu;Jl. KH. Abdullah Syafei 2812520 Jakarta;Drugs
Apotek Kimia Farma Pare 2;Jalan Pahlawan Kusuma Bangsa 564121 East Java;Drugs
ELC Beauty Indonesia;Noble House Building 212950 Jakarta;Drugs
Savana Tirta Makmur;Jalan Kakap 8950176 Kota Semarang;Drugs
Apotek Kimia Farma 308;Jalan Cimanuk 61944111 Klaten  - Kabupaten;Drugs
Priorita Dian Sarana;Jl. Adhyaksa Baru 1290231 Jakarta Timur  - Makasar;Drugs
Transindotama Sinar Perkasa;Perkantoran 14240 Jakarta;Drugs
Aurum Litindo Sejahtera;Komp. Sentra Latumenten 11460 Jakarta;Drugs
Panda Mitra Setia;Jalan Panda Utara 2850196 Kota Semarang;Drugs
Tirta Pasifik Medikatama;Jalan Jati Bening Indah 217412 Ruko Jatibening Pondok Gede Jati Bening;Drugs
Sumber Fajar Inti Abadi;Jalan Sungai Raya Dalam 978124 Kota Pontianak;Drugs
Sancho Mitra Sejahtera;Jalan Pukat Banting 1 10920224 Bantan;Drugs
Seven Mountain International;Jalan Ruko Golden Boulevard 15820 Kota Tangerang Selatan;Drugs
Prestige Products Indo;Wisma Tugu Wahid Hasyim 10010340 Jakarta;Drugs
Great Deli Farma;Komplek Nangka Raya Permai 28125 Kota Pekanbaru;Drugs
Tiga Srikandi Jaya;Kawasan Pergudangan Bizpark 13940 Jakarta;Drugs
Surya Andra Medicalindo;Jalan Rawa Bahagia 1 1211450 Jakarta;Drugs
Ezone Asia Indonesia;Gang Lestari 4810450 Jakarta;Drugs
Tirta Sarana Sukses;A-24 Jl. Karah Indah 60232 Kota Surabaya;Drugs
Nulab Pharmaceutical Indonesia;Komp. Green Ville Maisonette 11510 Jakarta;Drugs
Hanna Instruments Indotama;Jalan BKR 40264 Kota Bandung;Drugs
Libra Emas Permata Semarang;Jalan Supriyadi Regency 2150197 Kota Semarang;Drugs
Putra Valindo;Jalan Gandaria 1012240 Jakarta;Drugs
Libra Utama Farma;Jl. Ujung Menteng Niaga 20 Jakarta;Drugs
Hebe Beauty Style;Perkantoran Landmark Pluit Building Tower B9 14450 Jakarta;Drugs
Boston Scientific Indonesia;Tamara Center Building 12920 Jakarta;Drugs
Apotek Kimia Farma Sukahati;Jl. Sukahati 316912 West Java;Drugs
Perusahaan Jamu Sari Wangi;Jalan Balige 4820211 Obi Timur  - Sum;Drugs
Usaha Semesta Globalindo;Jalan Ngagel Jaya Indah 760116 Kota Surabaya;Drugs
Asia Baharu;Floor 114350 Jakarta;Drugs
Consumer Good Indonesia;Jalan Blora 2810220 Jakarta;Drugs
Buana Aqua Prima;Jalan Way Mesuji 2335213 Kota Bandar Lampung;Drugs
Apotek Sana Farma Tebet;Jl. M.T. Haryono 1812810 Jakarta;Drugs
Multi Axis Surgical;Jalan Arief Rahman Hakim 13860117 Kota Surabaya;Drugs
Sukses Jaya Alkesindo;Jalan S Parman Dalam 120112 Medan Petisah  - Petisah Tengah;Drugs
Qilu Pharmaceutical Indonesia;Jalan Daan Mogot 2115119 Kota Tangerang;Drugs
Neelam International;Jalan Bisma Raya 314340 Jakarta;Drugs
Widatra Bhakti;Wisma Tugu Raden Saleh 610330 Jakarta;Drugs
Hanna Instrunment Indotama Pte.Ltd;C85 JL. Raya Barat Boulervadt 14240 Jakarta;Drugs
Inti Fajar Baru;Jalan Elang 1156172 Tegalrejo;Drugs
Sentana Budi Agung;Jl. P Diponegoro 9880111 Dompu  - Bali;Drugs
Insan Indofarma;Jl. Brigjen. Katamso IV 20361256 Klaten  - Kabupaten;Drugs
Parco;Jalan Industri 14 49450113 Kota Semarang;Drugs
Sarana Maju Sejahtera;Jalan Johar 210240 Jakarta;Drugs
Dental Abadi Laboratory;Jl. Panorama Dieng Indah 65151 Klaten  - Kabupaten;Drugs
Karya Putra Sulawesi;Jalan Cendrawasih 36313420 Jakarta Timur  - Makasar;Drugs
Bundatama Gembala;Jalan Palm Merah 15310 Kota Tangerang;Drugs
Sentra Analitika Graha;Jalan Garuda 7110610 Jakarta;Drugs
Siuscopersada Mandiri;Jalan Daan Mogot 1915122 Kota Tangerang;Drugs
Melati Puspamedika Sejahtera;Jl Gelong Baru Utara 511440 Jakarta;Drugs
Perusahaan Jamu Tradisional Dr Sardjito;Jl. Teuku Cik Ditiro 1655223 Kota Yogyakarta;Drugs
Alamanda Medica Farma;Jalan Jatisari Permai 1 61256 Klaten  - Kabupaten;Chemists
Dwipa Nusa Gas;Jalan Suwung Batan Kendal 2280223 Dompu  - Bali;Chemists
Kusudana Abadi;Jalan Trengganu 2860164 Kota Surabaya;Chemists
Digiguna Presisi;Jalan Wiguna Tengah 8 3160294 Kota Surabaya;Chemists
Tawade Scientific;Jalan Tentara Pelajar 512210 Jakarta;Chemists
Erwemas Pratama;Jalan Pemuda Raya 6113220 Jakarta;Chemists
Tri Sigma;Jalan Taman Hasanudin 1550176 Kota Semarang;Chemists
Intralab Trading Mandiri;G-55 Jl. Kalidam 40523 Kota Cimahi;Chemists
Sarana Medika Laboratorium;Jalan Kyai Haji Ahmad Dahlan 650242 Kota Semarang;Chemists
Usayasa Utama;Jl. Utan Kayu Raya 45 Jakarta;Chemists
Labora Sempurna Lestari;Jalan Lengkong Kecil 7340261 West Java;Chemists
Dyan Ayodya;Jalan Doktor Cipto 15250121 Kota Semarang;Chemists
Naufalindo Sci;Jalan Raya Bayat - Wedi 1257461 Klaten  - Kabupaten;Chemists
Raksa Gemilang;Jl. Terusan Cibogo Atas II 2940164 Kota Bandung;Chemists
Gasigen Bangka Pratama;Maspion 1814420 Jakarta;Chemists
Adamas Geological Laboratory;Apartemen Istana Harmoni 2 Jakarta;Chemists
Indoscale Instrument;Ruko Aldiron Hero D 11911510 Jakarta;Chemists
Teras Sejahtera Tehnik;Jalan Kebon Jeruk 12 1411160 Jakarta;Chemists
Multilab;Jl. Suronatan II 94055262 Kota Yogyakarta;Chemists
Kubotindo Engineering;Comp. Greenville Maisonette Blk. SC 1711510 Jakarta;Chemists
Molex Ayus Pharmaceutical;Molex Ayus Building 510120 Jakarta;Chemists
Duta Sentosa Danjaya;Perum. Griya Permata Gedangan B2/10 261254 Klaten  - Kabupaten;Chemists
Javastar Tours And Travel Bureau;Jalan Titiran 740133 Kota Bandung;Chemists
Trianugerah Sejati;Jalan Diponegoro Raya 6760264 Kota Surabaya;Chemists
Klinik Tiga Mandiri;Jalan Cabakan 10057455 Klaten  - Kabupaten;Chemists
Global Scientific;Jalan Tulip Raya 2740295 Kota Bandung;Chemists
Lautan Jasaindo;Jalan Manis 2 915810 Kota Tangerang;Chemists
Penintis;Jalan Pasar Barat 640181 Kota Bandung;Chemists
